#file number,time from start,flux,flux error
777,82.105817,295834,396
778,82.215283,296928,396
779,82.324733,299839,398
780,82.434467,297297,397
781,82.543917,299014,398
782,82.653383,301160,399
783,82.763100,296219,396
784,82.872567,290144,392
785,82.982017,302674,400
786,83.091483,297834,397
787,83.200950,294854,395
788,83.310667,302789,400
789,83.420383,296244,396
790,83.530100,292787,394
791,83.639817,294158,395
792,83.749283,294735,395
793,83.859267,274596,383
794,83.968983,291172,393
795,84.078183,291140,393
796,84.187383,292155,394
797,84.296850,297809,397
798,84.406300,292264,394
799,84.516017,302573,400
800,84.625483,298866,398
801,84.734950,152080,292
802,84.844400,293859,395
803,84.953867,298142,397
804,85.063067,293979,395
805,85.172783,299435,398
806,85.282250,303655,401
807,85.391450,296816,397
808,85.501167,296096,396
809,85.610883,296954,397
810,85.720083,301834,400
811,85.829800,294337,395
812,85.939533,305248,402
813,86.048983,300527,399
814,86.158450,300761,399
815,86.267900,292154,394
816,86.377367,299116,398
817,86.486833,299875,399
818,86.596550,299801,399
819,86.706017,305357,402
820,86.815467,300055,399
821,86.924933,297420,397
822,87.034383,300337,399
823,87.143583,298299,397
824,87.253317,299120,398
825,87.362250,303227,401
826,87.471717,296256,396
827,87.581167,295676,396
828,87.690367,293091,394
829,87.799833,293735,395
830,87.908767,293152,394
831,88.017717,295542,396
832,88.127433,290487,393
833,88.236883,295416,396
834,88.346350,295472,396
835,88.456600,293587,395
836,88.566567,297169,397
837,88.676300,299081,398
838,88.785500,296549,397
839,88.895217,296411,396
840,89.004667,291955,394
841,89.114133,297932,397
842,89.223850,297735,397
843,89.333567,293522,395
844,89.443300,290232,392
845,89.552750,295457,395
846,89.662467,300860,399
847,89.771933,298088,397
848,89.881400,296098,396
849,89.991117,297014,396
850,90.100050,294944,395
851,90.209767,294762,395
852,90.319233,298948,398
853,90.428700,299365,398
854,90.538417,293831,394
855,90.647883,302013,400
856,90.757333,300618,399
857,90.867050,297969,397
858,90.976517,300487,399
859,91.085717,299811,398
860,91.195433,297850,397
861,91.305150,297888,397
862,91.414883,300322,398
863,91.524083,305650,402
864,91.633800,297729,397
865,91.743517,297182,396
866,91.852983,301869,399
867,91.962433,298578,397
868,92.071900,296285,396
869,92.181367,294291,395
870,92.291083,290352,392
871,92.400800,291954,393
872,92.510517,297393,397
873,92.619983,298523,397
874,92.729700,296521,396
875,92.839417,305000,401
876,92.948883,295077,395
877,93.057817,295663,396
878,93.167283,298083,397
879,93.276733,296679,396
880,93.386200,290449,392
881,93.495917,297260,397
882,93.605383,300120,398
883,93.714833,293406,394
884,93.824567,298975,398
885,93.933767,301707,399
886,94.044000,296913,396
887,94.153467,296750,396
888,94.263183,293056,394
889,94.372900,295836,396
890,94.482100,298208,397
891,94.591817,300392,399
892,94.701283,295863,396
893,94.810750,299748,398
894,94.920467,291447,393
895,95.029917,290889,393
896,95.139117,298926,398
897,95.248850,293373,394
898,95.358050,294121,395
899,95.467250,292754,394
900,95.576967,296267,396
901,95.686417,299628,398
902,95.795883,291701,393
903,95.905350,293629,394
904,96.014550,296367,396
905,96.124533,297123,397
906,96.234250,295284,395
907,96.343967,300647,399
908,96.453950,297339,397
909,96.563400,298726,397
910,96.672867,294683,395
911,96.782333,294738,395
912,96.891783,299671,398
913,97.001500,299596,398
914,97.110700,294475,395
915,97.220167,294743,395
916,97.329633,300037,398
917,97.439083,292241,393
918,97.548800,299439,398
919,97.658533,299692,398
920,97.768250,298879,398
921,97.877717,292416,393
922,97.987433,295568,395
923,98.097150,295402,395
924,98.206617,298931,398
925,98.316333,294029,395
926,98.426050,295742,396
927,98.535767,301727,399
928,98.645233,299056,398
929,98.754950,300419,399
930,98.864667,295627,396
931,98.974133,300136,398
932,99.083850,295314,395
933,99.193567,293200,394
934,99.303283,292001,393
935,99.412483,301625,399
936,99.522217,297700,397
937,99.631667,303732,401
938,99.741133,298491,397
939,99.850600,298408,397
940,99.960317,293151,394
941,100.069767,295077,395
942,100.179500,295306,395
943,100.288950,298481,397
944,100.398150,299520,398
945,100.507867,295539,396
946,100.617600,294549,395
947,100.727050,293916,394
948,100.836517,296842,396
949,100.945967,296866,396
950,101.055700,292040,393
951,101.165150,300759,399
952,101.274867,300335,399
953,101.384600,296715,396
954,101.494317,300171,398
955,101.603783,303310,400
956,101.713233,297788,397
957,101.822433,293123,394
958,101.931633,298505,397
959,102.041350,294732,395
960,102.150817,291935,393
961,102.260533,298152,397
962,102.370000,297769,397
963,102.479450,299546,398
964,102.588917,296809,396
965,102.698633,295342,395
