#file number,time from start,flux,flux error
1210,129.579567,78507,220
1211,129.689017,79678,221
1212,129.798217,80435,222
1213,129.907683,79921,221
1214,130.016617,80131,222
1215,130.126350,79217,221
1216,130.235800,79353,221
1217,130.345267,78067,219
1218,130.454733,80806,222
1219,130.563933,80500,222
1220,130.673133,81959,224
1221,130.782333,80919,223
1222,130.892050,79795,221
1223,131.001500,79000,220
1224,131.111483,80413,222
1225,131.220950,80562,222
1226,131.330400,79780,221
1227,131.439867,77884,219
1228,131.549067,78089,219
1229,131.658533,80167,222
1230,131.767983,79890,222
1231,131.877183,79601,221
1232,131.986917,79374,221
1233,132.096633,79763,221
1234,132.207133,78980,220
1235,132.316583,79214,221
1236,132.426317,78777,220
1237,132.535767,78798,220
1238,132.645233,78468,220
1239,132.754950,79506,221
1240,132.864667,79355,221
1241,132.974133,78446,220
